dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,96.59291874999998,0.9781131249999998,0.9375,96.62635333333334,96.62635333333334,0.9875193333333334,0.9166666666666666,50.7814055636896,51.65431111111111
11,6,194.046251,92.48644375,0.9730206250000001,0.8125,95.87914833333332,95.87914833333332,0.9839878333333332,0.9,55.2373962908736,55.40885333333333
18,14,194.019485,96.46709375,0.9763156250000001,0.9375,95.19402166666666,95.19402166666666,0.9813431666666664,0.8833333333333333,59.79170326988775,58.38366222222222
11,14,194.002647,92.03284375,0.966540625,0.8125,95.96593666666665,95.96593666666665,0.9852276666666664,0.9,55.22621604034488,55.40885333333333
16,10,193.942951,96.73073125,0.980081875,0.9375,95.35042499999999,95.35042499999999,0.9835774999999998,0.8833333333333333,53.847393037253944,54.428604444444446
