dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG,avg_gap_train,avg_gap_test
16,6,194.17156,96.60582500000001,0.9782975,0.9375,96.64908,96.64908,0.987844,0.9166666666666666,50.855043110460386,51.65431111111111
11,6,194.046251,88.89535000000001,0.948505,0.75,95.16929999999999,95.16929999999999,0.9809899999999999,0.8833333333333333,55.220135838620465,55.40885333333333
18,14,194.019485,96.27065625,0.973509375,0.9375,96.436525,96.436525,0.9848075000000001,0.9166666666666666,59.78877501220107,58.38366222222222
11,14,194.002647,94.34766249999998,0.9728237499999999,0.875,95.77453333333334,95.77453333333334,0.9824933333333333,0.9,55.227619163819746,55.40885333333333
16,10,193.942951,96.59370625,0.978124375,0.9375,96.421895,96.421895,0.9845985,0.9166666666666666,53.860834553440704,54.428604444444446
