model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.78765,0.980895,0.9375,96.80030333333333,96.80030333333333,0.9900043333333334,0.9166666666666666
none,96.78765,0.980895,0.9375,96.80030333333333,96.80030333333333,0.9900043333333334,0.9166666666666666
f16,96.78765,0.980895,0.9375,96.80030333333333,96.80030333333333,0.9900043333333334,0.9166666666666666
