model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.80865,0.981195,0.9375,95.76773166666668,95.76773166666668,0.9823961666666668,0.9
none,96.80865,0.981195,0.9375,95.76773166666668,95.76773166666668,0.9823961666666668,0.9
f16,96.80865,0.981195,0.9375,95.76773166666668,95.76773166666668,0.9823961666666668,0.9
