model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.46438125,0.976276875,0.9375,97.35123999999999,97.35123999999999,0.990732,0.9333333333333333
none,96.46438125,0.976276875,0.9375,97.35123999999999,97.35123999999999,0.990732,0.9333333333333333
f16,96.46438125,0.976276875,0.9375,97.35123999999999,97.35123999999999,0.990732,0.9333333333333333
