dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
5,7,97.040568,96.80746875,0.981178125,0.9375,96.36325833333333,96.36325833333333,0.9837608333333334,0.9166666666666666
