dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
5,7,97.040568,96.74967500000001,0.9803525000000001,0.9375,96.48313333333333,96.48313333333333,0.9854733333333333,0.9166666666666666
