model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.725,0.98,0.9375,93.54680166666665,93.54680166666665,0.9720971666666666,0.85
none,96.725,0.98,0.9375,93.54680166666665,93.54680166666665,0.9720971666666666,0.85
f16,96.725,0.98,0.9375,93.53548499999998,93.53548499999998,0.9719354999999997,0.85
i8,89.205625,0.9529374999999999,0.75,84.54512833333332,84.54512833333332,0.9435018333333333,0.6166666666666667
