model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.624725,0.9785675,0.9375,94.58913833333334,94.58913833333334,0.9798448333333334,0.8666666666666667
none,96.624725,0.9785675,0.9375,94.58913833333334,94.58913833333334,0.9798448333333334,0.8666666666666667
f16,96.624725,0.9785675,0.9375,94.06865166666667,94.06865166666667,0.9795521666666668,0.85
i8,94.15179375,0.970025625,0.875,92.66631666666666,92.66631666666666,0.9666616666666665,0.8333333333333334
