model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.61225625,0.978389375,0.9375,94.38096999999999,94.38096999999999,0.9768709999999999,0.8666666666666667
none,96.61225625,0.978389375,0.9375,94.38096999999999,94.38096999999999,0.9768709999999999,0.8666666666666667
f16,96.61225625,0.978389375,0.9375,94.381775,94.381775,0.9768825,0.8666666666666667
i8,96.5301375,0.9772162499999999,0.9375,95.05375333333333,95.05375333333333,0.9793393333333333,0.8833333333333333
