model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,94.4348125,0.97406875,0.875,93.06283333333334,93.06283333333334,0.9651833333333335,0.85
none,94.4348125,0.97406875,0.875,93.06283333333334,93.06283333333334,0.9651833333333335,0.85
f16,94.4348125,0.97406875,0.875,93.05484166666666,93.05484166666666,0.9650691666666666,0.85
i8,72.0009375,0.89465625,0.3125,75.63473833333335,75.63473833333335,0.9019248333333335,0.4166666666666667
