model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,89.6153875,0.95879125,0.75,88.91030666666666,88.91030666666666,0.9487186666666666,0.75
none,89.6153875,0.95879125,0.75,88.91030666666666,88.91030666666666,0.9487186666666666,0.75
f16,89.7338625,0.9604837500000001,0.75,88.98121666666665,88.98121666666665,0.9497316666666665,0.75
i8,94.0683625,0.96883375,0.875,89.27746666666665,89.27746666666665,0.9611066666666664,0.7333333333333333
