model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.706625,0.9797375,0.9375,93.90891166666667,93.90891166666667,0.9772701666666668,0.85
none,96.706625,0.9797375,0.9375,93.90891166666667,93.90891166666667,0.9772701666666668,0.85
f16,96.706625,0.9797375,0.9375,93.90853833333334,93.90853833333334,0.9772648333333335,0.85
i8,68.54783750000001,0.8453262500000001,0.3125,73.57373666666666,73.57373666666666,0.8867676666666667,0.38333333333333336
