model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.68269375,0.979395625,0.9375,93.68719833333334,93.68719833333334,0.9741028333333334,0.85
none,96.68269375,0.979395625,0.9375,93.68719833333334,93.68719833333334,0.9741028333333334,0.85
f16,96.68269375,0.979395625,0.9375,93.68088666666667,93.68088666666667,0.9740126666666666,0.85
i8,47.628443749999995,0.653620625,0.0625,64.01601666666664,64.01601666666664,0.8073716666666665,0.25
