model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.67901875,0.979343125,0.9375,92.841385,92.841385,0.9763054999999999,0.8166666666666667
none,96.67901875,0.979343125,0.9375,92.841385,92.841385,0.9763054999999999,0.8166666666666667
f16,96.67901875,0.979343125,0.9375,92.841385,92.841385,0.9763054999999999,0.8166666666666667
i8,94.43945,0.974135,0.875,93.89884333333332,93.89884333333332,0.9771263333333332,0.85
