model,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
original,96.725,0.98,0.9375,94.20720666666666,94.20720666666666,0.9743886666666666,0.8666666666666667
none,96.725,0.98,0.9375,94.20720666666666,94.20720666666666,0.9743886666666666,0.8666666666666667
f16,96.725,0.98,0.9375,94.20560833333333,94.20560833333333,0.9743658333333333,0.8666666666666667
i8,53.610524999999996,0.6855074999999999,0.1875,59.03173833333333,59.03173833333333,0.7290248333333332,0.26666666666666666
