dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
8,13,97.112108,96.6662875,0.97916125,0.9375,96.44689666666666,96.44689666666666,0.9849556666666666,0.9166666666666666
8,8,97.045737,96.6424,0.97882,0.9375,96.30303500000001,96.30303500000001,0.9829005000000001,0.9166666666666666
8,13,96.769353,96.6794125,0.97934875,0.9375,96.36262833333333,96.36262833333333,0.9837518333333333,0.9166666666666666
9,13,96.629515,96.72136875000001,0.9799481250000001,0.9375,95.51799333333334,95.51799333333334,0.9859713333333333,0.8833333333333333
8,9,96.629258,96.60910625,0.978344375,0.9375,96.42477666666667,96.42477666666667,0.9846396666666668,0.9166666666666666
8,13,96.623308,94.02404374999999,0.9682006249999999,0.875,96.9759816666667,96.9759816666667,0.985371166666667,0.9333333333333333
8,13,96.62038,94.25486875000001,0.9714981250000001,0.875,97.29032833333333,97.29032833333333,0.9898618333333334,0.9333333333333333
