dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
8,13,97.112108,96.6260375,0.97858625,0.9375,96.50500833333332,96.50500833333332,0.9857858333333333,0.9166666666666666
8,8,97.045737,96.6475625,0.97889375,0.9375,96.40756833333334,96.40756833333334,0.9843938333333334,0.9166666666666666
8,13,96.769353,96.48441875,0.9765631250000001,0.9375,96.57697999999999,96.57697999999999,0.986814,0.9166666666666666
9,13,96.629515,96.6169375,0.97845625,0.9375,96.69575833333333,96.69575833333333,0.9885108333333332,0.9166666666666666
8,9,96.629258,96.65675,0.979025,0.9375,95.87613833333333,95.87613833333333,0.9839448333333334,0.9
8,13,96.623308,96.4205,0.97565,0.9375,95.84820833333332,95.84820833333332,0.9835458333333331,0.9
8,13,96.62038,96.6795,0.97935,0.9375,96.57232499999999,96.57232499999999,0.9867474999999999,0.9166666666666666
