dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
8,13,97.112108,96.62056875,0.9785081250000001,0.9375,96.52205333333333,96.52205333333333,0.9860293333333333,0.9166666666666666
8,8,97.045737,91.47945,0.958635,0.8125,96.16371166666664,96.16371166666664,0.9809101666666664,0.9166666666666666
8,13,96.769353,96.77990625,0.980784375,0.9375,94.82880666666667,94.82880666666667,0.9832686666666667,0.8666666666666667
9,13,96.629515,96.28478750000001,0.97371125,0.9375,93.97654500000002,93.97654500000002,0.9710935000000002,0.8666666666666667
8,9,96.629258,91.84594375,0.9638706250000001,0.8125,94.88274333333335,94.88274333333335,0.9768963333333336,0.8833333333333333
8,13,96.623308,96.67915,0.979345,0.9375,97.32599333333334,97.32599333333334,0.9903713333333335,0.9333333333333333
8,13,96.62038,94.42286875,0.9738981250000001,0.875,97.15893833333334,97.15893833333334,0.9879848333333334,0.9333333333333333
