dense1,dense2,o_score,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
8,13,97.112108,96.60175625000001,0.9782393750000001,0.9375,96.47252833333333,96.47252833333333,0.9853218333333332,0.9166666666666666
8,8,97.045737,96.57511249999999,0.9778587499999999,0.9375,95.85554666666667,95.85554666666667,0.9836506666666668,0.9
8,13,96.769353,96.7565,0.98045,0.9375,94.53373333333333,94.53373333333333,0.9790533333333332,0.8666666666666667
9,13,96.629515,96.6405625,0.97879375,0.9375,95.55825666666667,95.55825666666667,0.9794036666666667,0.9
8,9,96.629258,96.4982,0.97676,0.9375,96.60198166666667,96.60198166666667,0.9871711666666667,0.9166666666666666
8,13,96.623308,96.70881250000001,0.9797687500000002,0.9375,97.13460166666668,97.13460166666668,0.9876371666666669,0.9333333333333333
8,13,96.62038,96.745125,0.9802875,0.9375,97.11489666666667,97.11489666666667,0.9873556666666666,0.9333333333333333
