dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
8,7,96.7502,0.9803600000000001,0.9375,93.62894833333334,93.62894833333334,0.9661278333333334,0.8666666666666667
8,5,96.56645,0.977735,0.9375,95.58559333333335,95.58559333333335,0.9726513333333335,0.9166666666666666
15,13,96.81543124999999,0.9812918749999999,0.9375,96.61823333333334,96.61823333333334,0.9874033333333334,0.9166666666666666
20,13,96.95433750000001,0.9832762500000001,0.9375,95.917555,95.917555,0.9845364999999998,0.9
18,10,96.87514999999999,0.9821449999999999,0.9375,95.30367666666666,95.30367666666666,0.9829096666666667,0.8833333333333333
19,2,96.8181,0.9813299999999999,0.9375,93.56952666666668,93.56952666666668,0.9795646666666668,0.8333333333333334
19,4,96.91881249999999,0.9827687499999999,0.9375,95.92953666666666,95.92953666666666,0.9847076666666666,0.9
10,10,96.7207125,0.97993875,0.9375,94.83446666666666,94.83446666666666,0.9762066666666664,0.8833333333333333
13,15,96.84854999999999,0.9817649999999999,0.9375,93.52333999999999,93.52333999999999,0.9717619999999999,0.85
