dense1,dense2,testScore,testavgFB,testG,default,trainScore,trainavgFB,trainG
8,7,96.81158125,0.9812368750000001,0.9375,94.86041166666666,94.86041166666666,0.9837201666666666,0.8666666666666667
8,5,96.6090625,0.97834375,0.9375,96.38016333333333,96.38016333333333,0.9840023333333332,0.9166666666666666
15,13,96.9289625,0.98291375,0.9375,95.21671333333333,95.21671333333333,0.9816673333333333,0.8833333333333333
20,13,96.85498125,0.981856875,0.9375,95.28231500000001,95.28231500000001,0.9826045000000001,0.8833333333333333
18,10,96.843825,0.9816974999999999,0.9375,97.139735,97.139735,0.9877105,0.9333333333333333
19,2,96.73011875,0.980073125,0.9375,94.59188,94.59188,0.979884,0.8666666666666667
19,4,96.90384999999999,0.982555,0.9375,96.03917999999999,96.03917999999999,0.9862739999999998,0.9
10,10,96.60669999999999,0.9783099999999999,0.9375,95.609135,95.609135,0.9801304999999999,0.9
13,15,96.58460625,0.977994375,0.9375,96.29772666666668,96.29772666666668,0.9828246666666668,0.9166666666666666
